,Name,Skills,Skill_English,Skill_cleaned,subcategoryName,categoryName
26,0f1dc4b204f8de6bf328c06a0e6fa873,"{'Méthodes agiles', 'English', 'Lifesciences', 'German', 'French', 'Biochemistry', 'Biotechnologie', 'Biochimie', 'Anglais', 'Cell Biology', 'Gestion de projet', 'Molecular Biology', 'Management', 'International Project Management', 'Teamwork', 'Biologie moléculaire', 'Change Management', 'Project Management', 'Leadership', 'Français', 'Intelligence artificielle (IA)'}","['Molecular Biology', 'English', 'Molecular biology', 'Biochemistry', 'German', 'French', 'Lifesciences', 'Project Management', 'Teamwork', 'Biotechnology', 'Management', 'Leadership', 'International Project Management', 'Agile methods', 'Cell Biology', 'Biochemistry', 'Artificial Intelligence (AI)', 'English', 'English', 'Change Management', 'Project management']","['Agile Methodology', 'German Language', 'Project Management', 'Cell Biology', 'Teamwork', 'Artificial Intelligence', 'Change Management', 'Biotechnology', 'Management', 'French Language', 'Leadership', 'English Language', 'Life Sciences', 'Biochemistry', 'Molecular Biology']","['Initiative and Leadership', 'Project Management', 'Chemistry', 'Agile Software Development', 'Business Management', 'Biology', 'Social Awareness', 'Language Competency', 'Biotechnology', 'Molecular, Cellular, and Microbiology', 'Artificial Intelligence and Machine Learning (AI/ML)']","['Business', 'Science and Research', 'Language', 'Physical and Inherent Abilities', 'Information Technology']"
27,0fefa3eaa87bf75f222eb1469f2f6135,"{'Teaching ', 'Microsoft Office', 'Autonomy ', 'Time-management', 'Analytical skills', 'Flexibility', 'Project management', 'Teamwork', 'SPSS', 'Pedagogical design ', 'Andragogy', 'Presentation skills', 'Research', 'Communication skills', 'Event-management'}","['Time management', 'Event management', 'SPSS', 'Pedagogical design', 'Research', 'Communication skills', 'Project management', 'Flexibility', 'Analytical skills', 'Teaching', 'Microsoft Office', 'Teamwork', 'Presentation skills', 'Autonomous', 'Andragogy']","['Teaching', 'Physical Flexibility', 'Social Skills', 'Project Management', 'Teamwork', 'Instructional Design', 'Time Management', 'Microsoft Office', 'Robotics', 'Event Management', 'Andrology', 'Analytical Skills', 'Research', 'SPSS Modeler', 'Presentations']","['Teaching', 'Initiative and Leadership', 'Instructional and Curriculum Design', 'Project Management', 'Events and Conferences', 'Urology', 'Physical Abilities', 'Statistical Software', 'Social Awareness', 'Robotics', 'Office and Productivity Software', 'Research Methodology', 'Communication']","['Business', 'Science and Research', 'Hospitality and Food Services', 'Engineering', 'Health Care', 'Analysis', 'Education and Training', 'Physical and Inherent Abilities', 'Administration']"
28,1026e0a7706f7d48157724eacf64c782,"{'Piano', 'Reason', 'Ableton', 'Music Composition', 'Multilingual', 'Music Production', 'Sibelius', 'Logic Pro', 'Music Education', 'Fruity Loops'}","['Piano', 'Reason', 'Music Composition', 'Music Production', 'Ableton', 'Fruity Loops', 'Music Education', 'Logic Pro', 'Sibelius', 'Multilingual']","['Ableton Live', 'Sibelius (Software)', 'Musical Composition', 'Music Industry', 'Logic Pro', 'Music Education', 'Piano', 'Looper', 'Probable Cause', 'Multilingualism']","['Teaching', 'Legal Proceedings', 'Audio Production and Technology', 'Language Competency', 'nan', 'Music']","['Language', 'Law, Regulation, and Compliance', 'Performing Arts', 'Education and Training', 'nan', 'Media and Writing']"
29,109777c5f6f73cdf3dbb10508c0b35f3,"{'Anglais', 'Pack Office', 'Imagerie médicale', 'Intelligence artificielle', 'Français', 'Python', 'Machine Learning'}","['English', 'Office Pack', 'Medical imaging', 'Artificial intelligence', 'Python', 'Machine Learning', 'French']","['Machine Learning', 'Medical Imaging', 'French Language', 'Microsoft Office', 'Python (Programming Language)', 'Artificial Intelligence', 'English Language']","['Medical Imaging', 'Office and Productivity Software', 'Language Competency', 'Artificial Intelligence and Machine Learning (AI/ML)', 'Scripting Languages']","['Information Technology', 'Administration', 'Language', 'Health Care']"
30,10a808e32e7f1db681279c62b951b80e,"{'Microsoft Office', 'Team Leadership', 'Presentations', 'Project Team Management', 'English', 'Critical Thinking', 'Public Speaking', 'Leadership', 'Laboratory Skills', 'Written & Oral Presentation Skills', 'Teamwork', 'Minitab', 'Italian', 'Biotechnology', 'Oral & Written Communication Skills'}","['Italian', 'English', 'Project Team Management', 'Biotechnology', 'Minitab', 'Public Speaking', 'Writen & Oral Presentation Skills', 'Team Leadership', 'Teamwork', 'Microsoft Office', 'Presentations', 'Oral & Writen Communication Skills', 'Critical Thinking', 'Laboratory Skills', 'Leadership']","['Minitab', 'Public Speaking', 'Italian Language', 'Telephone Skills', 'Presentation Preparation', 'Laboratory Testing', 'Project Management', 'Teamwork', 'Critical Thinking', 'Microsoft Office', 'Biotechnology', 'Leadership', 'English Language', 'Presentations']","['Initiative and Leadership', 'Project Management', 'Statistical Software', 'Social Awareness', 'Document Management', 'Basic Customer Service', 'Language Competency', 'Office and Productivity Software', 'Communication', 'Biotechnology', 'Laboratory Research']","['Science and Research', 'Business', 'Language', 'Analysis', 'Physical and Inherent Abilities', 'Customer and Client Support', 'Administration']"
31,1177bda3cb89aa2f4a766a5ee16e421d,"{'Scientific Writing', 'Research', 'Microsoft Office', 'Ink', 'Storyboarding', '3D Modeling in Medicine and Embryology ', 'Matlab', 'English', 'Image Analysis', 'Blender', 'Science Illustration ', 'LaTeX', 'Technical Writing', 'Developmental Biology', 'Python', 'Pedagogy', 'Creative Writing'}","['Storyboarding', 'English', 'Research', 'Blender', 'Microsoft Office', 'Python', 'Science Illustration', 'Matlab', 'Scientific Writing', 'Technical Writing', 'Pedagogy', 'Ink', 'Image Analysis', '3D Modeling in Medicine and Embryology', 'LaTeX', 'Developmental Biology', 'Creative Writing']","['E Ink', 'Technical Illustration', 'MATLAB', 'Scientific Writing', 'Developmental Biology', 'Pedagogy', 'Creative Writing', 'Image Analysis', 'Microsoft Blend', 'Microsoft Office', 'Technical Writing', 'LaTeX', 'Python (Programming Language)', 'Storyboarding', 'Research', 'English Language', '3D Modeling']","['Teaching', 'Simulation and Simulation Software', 'Drafting and Engineering Design', 'Biology', 'Writing and Editing', 'Image Analysis', 'Office and Productivity Software', 'Microsoft Development Tools', 'Research Methodology', 'Language Competency', 'Mathematical Software', 'nan', 'Creative Design', 'Scripting Languages']","['Science and Research', 'Engineering', 'Language', 'Information Technology', 'Analysis', 'Design', 'Education and Training', 'nan', 'Media and Writing', 'Administration']"
32,11bb623d55834767a802cbad1bd3f983,"{'Matlab', 'NumPy', 'data annotation', 'Natural Language Processing (NLP)', 'Python', 'Machine Learning', 'Pandas (Software)', 'C', 'Data Science', 'Pycharm', 'Bash', 'Shell Scripting', 'Microsoft Excel', 'Keil', 'power point', 'C++', 'Microsoft PowerPoint', 'Test Case Generation', 'c++', 'c', 'Microsoft Word', 'Research', 'Django', 'Tkinter', 'Leadership', 'Linux', 'Power Systems', 'Object-Oriented Programming (OOP)', 'Python (Programming Language)'}","['data annotation', 'Data Science', 'Python (Programming Language)', 'Django', 'Research', 'Shell Scripting', 'c++', 'Microsoft Word', 'Bash', 'Pycharm', 'Python', 'Test Case Generation', 'Leadership', 'Linux', 'Natural Language Processing (NLP)', 'Power Systems', 'Tkinter', 'Object-Oriented Programming (OOP)', 'Matlab', 'Pandas (Software)', 'NumPy', 'c/', 'Microsoft PowerPoint', 'Microsoft Excel', 'C++', 'Keil', 'power point', 'C', 'Machine Learning']","['Natural Language Processing', 'Linux', 'Microsoft PowerPoint', 'Microsoft Excel', 'Object-Oriented Programming (OOP)', 'Shell Script', 'Python (Programming Language)', 'Tkinter', 'Data Science', 'Bash (Scripting Language)', 'Test Data Generation', 'C++ (Programming Language)', 'Machine Learning', 'Java Annotation', 'PyCharm', 'Leadership', 'Microsoft Word', 'Research', 'Pandas (Python Package)', 'Electric Power Systems', 'MATLAB', 'NumPy', 'Django (Web Framework)', 'Pro*C', 'Gavel']","['Test Automation', 'Natural Language Processing (NLP)', 'Initiative and Leadership', 'C and C++', 'Software Development', 'Artificial Intelligence and Machine Learning (AI/ML)', 'Web Design and Development', 'Office and Productivity Software', 'Research Methodology', 'Scripting', 'Software Development Tools', 'Operating Systems', 'Mathematical Software', 'Databases', 'nan', 'Data Science', 'Electrical Power', 'Scripting Languages']","['Science and Research', 'Information Technology', 'Analysis', 'Physical and Inherent Abilities', 'Energy and Utilities', 'nan', 'Administration']"
33,11e11a51b0ca699493bb54c3fd077fb9,set(),[],[],[],[]
34,137265d588f675bdd4304ce650df22c2,"{'Informatique', ""Travail d'équipe"", 'Compétences en laboratoire', 'Microbiologie', 'Bonnes pratiques de laboratoire', 'Protocole', 'Biologie', 'Python', 'Arduino', 'Bio-informatique', 'Anglais', 'C', 'Sens de l’organisation', 'Science', ""Extraction d'ADN"", 'Analyse de données', 'Unix', 'Découpage laser', 'Théâtre', 'Parler en public', 'Bash', 'Gestion de projet', 'Réseaux sociaux', 'R', 'Génomique', 'Russe', 'HTML', 'Réaction en chaîne par polymérase', 'Recherche', 'PowerPoint', 'Guitare', 'Prototypage rapide', 'Médiation scientifique', 'Unreal Engine 4', 'Espagnol', 'Experimental Design', 'Linux', 'Français', 'Improvisation théâtrale', 'Microsoft Windows'}","['Sense of organization', 'Talking in public', 'PowerPoint', 'Protocol', 'Scientific mediation', 'Science', 'French', 'Guitar', 'Information technology', 'Bash', 'Polymerase chain reaction', 'Python', 'Rapid prototyping', 'Laser cutting', 'DNA extraction', 'Research', 'Arduino', 'C', 'Teamwork', 'Social networks', 'Spanish', 'Laboratory skills', 'Experimental Design', 'Russian', 'Bioinformatics', 'R', 'Unreal Engine 4', 'Theatre', 'Microbiology', 'Linux', 'HTML', 'Theatrical improvisation', 'Biology', 'Good laboratory practice', 'English', 'Microsoft Windows', 'Project management', 'Data analysis', 'Genomics', 'Unix']","['R Commander', 'Spanish Language', 'Bioinformatics', 'Protocol Systems', 'Microbiology', 'Polymerase Chain Reaction', 'Organizational Structure', 'Linux', 'Microsoft PowerPoint', 'Arduino', 'Public Speaking', 'Musical Theater', 'Laser Cutting', 'Unix', 'Data Analysis', 'Python (Programming Language)', 'French Language', 'Laboratory Procedures', 'Genomics', 'English Language', 'Bash (Scripting Language)', 'Guitars', 'Microsoft Windows', 'Improvisational Theatre', 'Social Networks', 'DNA Extraction', 'Biology', 'HTML Application', 'Research', 'Information Technology', 'Laboratory Testing', 'Experimental Design', 'Project Management', 'Teamwork', 'Rapid Prototyping', 'Russian Language', 'Pro*C', 'Unreal Engine', 'Mediation', 'Physical Science']","['Animation and Game Design', 'Engineering Software', 'Bioinformatics', 'Language Competency', 'Genetics', 'Databases', 'Molecular, Cellular, and Microbiology', 'Social Media', 'Business Strategy', 'Social Awareness', 'Data Analysis', 'Office and Productivity Software', 'Operating Systems', 'nan', 'Music', 'Microsoft Windows', 'Biology', 'Litigation and Civil Justice', 'Laboratory Research', 'Scripting Languages', 'Computer Science', 'Project Management', 'Product Development', 'Research Methodology', 'Communication', 'Theatre and Performance Art', 'Earth and Space Science']","['Science and Research', 'Business', 'Language', 'Engineering', 'Information Technology', 'Law, Regulation, and Compliance', 'Performing Arts', 'Analysis', 'Design', 'Physical and Inherent Abilities', 'Manufacturing and Production', 'Marketing and Public Relations', 'nan', 'Administration']"
35,13eb368d8ad3c4f79d2b7f51dd6c8c18,"{'Direction artistique', 'InDesign', 'Facilitateur', 'Graphisme', 'Illustrator', 'Conception de logo', 'Adobe Creative Suite', 'In design', 'Creative Direction', 'Gestion du temps', 'Fashion', 'Feuilles de calcul', 'Adobe Illustrator', 'Microsoft Excel', 'Textiles', 'Graphic Design', 'Screen Printing', 'Art', 'Photoshop', 'Microsoft Office', 'Adobe Photoshop'}","['Graphic Design', 'Logo design', 'Adobe Photoshop', 'InDesign', 'In design', 'Facilitator', 'Textiles', 'Microsoft Office', 'Illustrator', 'Screen Printing', 'Adobe Creative Suite', 'Artistic direction', 'Creative Direction', 'Photoshop', 'Graphics', 'Adobe Illustrator', 'Microsoft Excel', 'Fashion', 'Time management', 'Article', 'Worksheets']","['Meeting Facilitation', 'Screen Printing', 'Article Marketing', 'Creative Thinking', 'Logo Design', 'Microsoft Excel', 'Graphic Design', 'Time Management', 'Spreadsheets', 'Textiles', 'Adobe Illustrator', 'Artwork', 'Microsoft Office', 'Adobe Creative Suite', 'Computer Graphics', 'Adobe Photoshop', 'Adobe InDesign', 'Design Around', 'Fashion Design']","['Online Marketing', 'Initiative and Leadership', 'Business Communications', 'Graphic and Visual Design', 'Office and Productivity Software', 'Textiles', 'nan', 'Creative Design', 'Graphic and Visual Design Software', 'Art and Illustration', 'Manufacturing Processes']","['Business', 'nan', 'Design', 'Manufacturing and Production', 'Marketing and Public Relations', 'Physical and Inherent Abilities', 'Administration']"
36,15acf88be0dba0a7973bd19d7f0cfb0d,set(),[],[],[],[]
37,179d522fd41d7644fc517146ce997c1e,"{'Linux', 'Organization skills for DIY projects', 'Basic laboratory manipulations', 'Python'}","['Organization skills for DIY projects', 'Python', 'Linux', 'Basic laboratory manipulations']","['Project Management', 'Linux', 'Laboratory Techniques', 'Python (Programming Language)']","['Project Management', 'Laboratory Research', 'Operating Systems', 'Scripting Languages']","['Business', 'Information Technology', 'Science and Research']"
38,180775b4f5ea654d9dd3bb54bef1bb67,"{'Social Networking', 'Digital Strategy', 'Web 2.0', 'Business Strategy', 'Social Media', 'Node.js', 'SEO', 'Wordpress', 'Graphic Design', 'Photography', 'Entrepreneurship', 'Art', 'Research', 'JavaScript', 'Web Development', 'Online Marketing', 'Social Media Marketing', 'New Media', 'Digital Media', 'Gephi', 'Blogging', 'Art Direction', 'WordPress', 'Online Advertising', 'Advertising'}","['Entrepreneurship', 'Business Strategy', 'Graphic Design', 'Web Development', 'SEO', 'Research', 'Online Advertising', 'Node.js', 'Gephi', 'Art Direction', 'Blogging', 'Photography', 'Web 2.0', 'Social Networking', 'Wordpress', 'New Media', 'Advertising', 'Online Marketing', 'Digital Media', 'JavaScript', 'Digital Strategy', 'Social Media', 'Article', 'Social Media Marketing', 'WordPress']","['Online Marketing', 'WordPress', 'Web 2.0', 'Blogs', 'Entrepreneurship', 'Article Marketing', 'Search Engine Marketing', 'Social Media Marketing', 'Gephi', 'Node.js', 'Social Media', 'Graphic Design', 'Online Advertising', 'Advertisement', 'Web Development', 'Artwork', 'Social Networks', 'Digital Media', 'Digital Content Strategy', 'Research', 'Photography', 'Financial Strategy', 'JavaScript (Programming Language)', 'New Media']","['Online Marketing', 'JavaScript and jQuery', 'Advertising', 'Content Management Systems', 'Initiative and Leadership', 'Data Visualization', 'Social Media', 'Graphic and Visual Design', 'Content Development and Management', 'Media Production', 'Online Advertising', 'Photo/Video Production and Technology', 'Business Strategy', 'Web Design and Development', 'Research Methodology', 'Digital Design', 'Art and Illustration']","['Science and Research', 'Business', 'Information Technology', 'Analysis', 'Design', 'Marketing and Public Relations', 'Physical and Inherent Abilities', 'Media and Writing']"
