Name,Occupation,Country,Company,Position,Type,CRI
20114d4d9aef7cb4663e787dbced693f,Enzyme Engineering Scientist at DNA Script,France,"Inserm,DNA Script,Laboratory of Theoretical Biochemistry IBPC (Paris VI, Paris VII),Collège de France, ESPCI Paris,I2BC (Paris XI),ESPCI Paris","Internship: Protein Engineering,Enzyme Engineering Scientist,Student,Internship: Quantitative protein evolution using droplet Microfluidics.,Internship: Modeling of Directed Evolution,Internship: Flexibility of homologues via combined Neutron Scattering and simulations,Master,PhD,PhD Applied life sciences, biotechnology and engineering of molecular biosystems","Research,Student","Master Exp,Licence Edu,PhD,Master Edu,Licence Exp"
201847b160e2c5975a6fe64f9ef3b05d,PHD Student at Institut Curie,France,Institut Curie,PHD Student,Student,PhD
211b32039b81e3e4aaad1a47086b25a5,PHD Student at CRI,France,CRI,"PHD Student,Data Science Engineer",Student,PhD
2228d86cdb907d2d28f38d5ac154e29c,Animatrice de conférences at CNRS - Centre national de la recherche scientifique,France,"Université de Lyon,Université Claude Bernard Lyon 1,CNRS - Centre national de la recherche scientifique","Master,Animatrice de conférences,Assistante programmation culturelle","Other,Student","Licence Edu,Licence Exp"
222a5a007ecd21e818daf8969222ad67,Ingénieur Pédagogique chez Les Ateliers Amasco, France,Les Ateliers Amasco,Ingénieur Pédagogique,Student,Master Exp
22ed32c04c24c22f5e7749339ecfc847,Doctorante en Sciences de l'Education, France,FAIRE Economie Sociale et Solidaire,"Doctorante en Sciences de l'Education,Formatrice vacataire",Student,"Master Edu,Master Exp"
23052da4f8bd3ac4a744f5a7fc11dc14,Enseignant Chercheur at Université de Kolwezi Faculté de Médecine,France,"Université de Kolwezi Faculté de Médecine,Maison de L'Artemisia,-","Enseignant Chercheur,Chargé des essais cliniques,Chercheur OMS,Student","Other,Student","Master Edu,Master Exp"
2382d47eb0e7356835178fbce616aa4c,Joint PhD at KU Leuven and Ghent University, Belgium,"Institut Pasteur,Ghent University · Full-time,KU Leuven,CRI","Joint PhD,Research Scholar,Graduate Student Researcher,Graduate Research Intern","Research,Student",Master Exp
241e18229edf1e814d5bdb02fbace1f4,Animator & project assistant at Association Plaisir Maths,France,"Association Plaisir Maths,Cercle FSER,Savanturiers - L'Ecole de la Recherche,Harvard University","Project Manager,Scientific Animator,Animator & project assistant,Other","Other,Student","Licence Edu,Licence Exp"
245727779ef20378bc7eb7eeb724ddd7,Project Manager at National Museum of Natural History,Greater Paris Metropolitan Region,"Wakatoon,Museum national d'Histoire naturelle · Full-time,Epidemium","Education Manager,Product Owner - US MOSaic,Community Manager (Internship)","Other,Student",Master Exp
2589224839369cf4514522f23228594e,"PhD, Stem cell scientist and Vaccinologist",Greater Montreal Metropolitan Area,"INSERM UMRS 872 - Immune microenvironment and Tumor,Paris Centre de Recherche Cardiovasculaire-HEGP,Institut Curie","PhD, Stem cell scientist and Vaccinologist,Research Intern",Student,"Master Edu,Master Exp"
26bb2f04d93a048650b2f6ff824f49a5,"MD Candidate, University of Michigan Medical School,Student", United States,"The Fulbright Program,University of Michigan Medical School,Stanford University · Full-time","MD Candidate, University of Michigan Medical School,Fulbright Scholar,Sarnoff Scholar","Other,Student","Master Edu,Master Exp"
26d7396df13b6c45b11c392793c54af2,Chargé de mission Ingénierie Process at Agronutris,France,"EARL Le Palais du Petit chèvre,AgroParisTech - Institut des sciences et industries du vivant et de l'environnement,RAS Production,Agriloops,Agronutris,Nord University,Savéol,La Coccinelle - Biofabrique d'insectes auxiliaires,AgroParisTech","Chef de Projet R&D,Bachelor,Bras droit CEO - Business Développement,Assistant ingénieur - Développement de l'élevage d’insectes auxiliaires en conditions artificielles.,Stagiaire sur la régie des rings au Salon Internationale de l'Agriculture,Stagiaire en exploitation agricole,Chargé de mission Ingénierie Process,Pôle entreprise - BDE AgroParisTech,Other","Board,Other,Student","Licence Edu,Licence Exp"
26f8dc863286c520d25c6ddd7496b8c3,Project Officer at European Commission,Italy,"European Commission,The University of Edinburgh,UNESCO","Student,Project Officer,PhD Candidate,Project Advisor,Policy Consultant,Innovation Fellow,Data Analyst Trainee","Other,Student","Master Edu,Master Exp"
2735a7421c8d4ac920fb0192db03f368,Doctoral Researcher at Max-Planck Institute for Terrestrial Microbiology, Germany,"Sorbonne Université,Collège de France,Max-Planck Institute for Terrestrial Microbiology","Research Intern,Doctoral Researcher",Student,Master Exp
27585b3829d38770848996c2927b0550,"Doctorante at Institut Curie - Research Centre,Doctorante chez Institut Curie - Research Centre","Greater Paris Metropolitan Region,France","Institut Jacques Monod/CNRS & University Paris Diderot,Institut Curie - Research Centre","Stagiaire,Doctorante","Other,Student","PhD,Master Exp"
28de5f129d125f5394a4a19b8eac4917,Postdoctoral Research Associate at Leibniz Institute DSMZ – German Collection of Microorganisms and Cell Cultures," Germany,Germany","Université Grenoble Alpes · Internship,Collège de France · Full-time,UT Southwestern Medical Center · Full-time,UT Southwestern Medical Center · Internship,Collège de France,Leibniz Institute DSMZ – German Collection of Microorganisms and Cell Cultures","Postdoctoral Research Associate,Internship: Laboratoire TIMC-IMAG,Postdoctoral Research Associate at Leibniz Institute DSMZ – German Collection of Microorganisms and Cell Cultures,PhD student: Statistical biology lab, CIRB,PhD student: Reynolds Lab,Internship: Reynolds Lab","Research,Student","PhD,Master Edu,Master Exp"
291fe7cb282a8a6ae5b9682b6c1f1d24,Technical Application Specialist at Thermo Fisher Scientific, Hungary,"Hello Tomorrow Hungary,MAC's Medical Handels GmbH.,Kilo Shop - Vintage Clothes,Doing It Together Science,Waag,Thermo Fisher Scientific","Technical Application Specialist,Sales Representative,Sales Associate,Event Organizer,Intern","Other,Student",Master Exp
2950839aa1ffbdc53d29ef9b8829aad5,PhD student - Institut Curie,France,"MGH / Harvard medical,CRI,École Polytechnique,Institut Curie","Research scholar - Fulbright grant program - Pinello lab,Research Internship - Laboratory for Optics and Biosciences,Research Internship - Physics-Inspired Machine Learning lab,Ph.D. candidate - INSERM U900","Research,Student",Master Exp
298e87120537f9244403b8f631ba586c,Co-fondateur de Par Le monde,Greater Paris Metropolitan Region,"Par le monde,ChangemakerXchange,gLab,Aix-Marseille Université,CRI","Membre,Co-fondateur de Par Le monde,Doctorat en génétique,Coordinateur pédagogique,Co-fondateur","Other,Student","Master Edu,Master Exp"
29b4acf3fbadddeacca467ea032567ad,Research scientist | Bioengineering | Interdisciplinary Life Science,France,"CNRS - Centre national de la recherche scientifique,Université de Paris,Gustave Roussy","PhD Student & Teaching Assistant in Physics,Research scientist | Bioengineering | Interdisciplinary Life Science,Postdoctoral Research Scientist","Research,Student","Master Edu,Master Exp"
2a546a9868ca8737fb5fb2d16c9eb015,"PhD Student at Institut Curie (UMR 168),Student", France,"PSL Research University,Institut Curie · Contract,Institute Curie · Internship","PhD Student at Institut Curie (UMR 168),Travail de thèse,Stagiaire de l'UMR 168, Equipe Sykes","Other,Student","Master Edu,Master Exp"
2aa40c92afd76edeebcc36a223b6a8dd,Chief Scientific Officer at The Serious Gut,France,"Muséum national d'Histoire naturelle,The Serious Gut,Centre de Biologie Structurale (CBS) - UMR 1054 INSERM,TAMAR LOUBATON AVOCATS,Center for Organismal Studies","Recherche en bio-informatique sur le microbiote humain (stage M2),Bachelor,Recherche en épigénétique des plantes (stage M1),Chief Scientific Officer,Master,Stage juridique,Recherche en biologie synthétique (stage L3)","Board,Research,Student","Licence Edu,Licence Exp"
2acedbc028b8c839a1073a6bb6d4635b,Founder at Samuylov data services and solutions GmbH,Switzerland,"Assaia – The Apron AI,UBS,Quantic School of Business and Technology,Samuylov data services and solutions GmbH,Kenzen,ETH Zurich,MINES ParisTech - Ecole des mines de Paris,INRIA","Data Science Consultant,Student,Risk Modeling & Analytics Specialist,Senior Data Scientist,Research assistant @ Computer Vision Laboratory,Computer Vision Engineer,Intern: Centre for Computational Biology,Founder,Intern: Ibis Team","Research,Board,Other,Student","Master Edu,Master Exp"
2bea94c16a9dbce392ceacab8f701e89,Data Scientist at Braincube,France,"McGill University: Research, Partnerships & More,French National Institute of Agricultural Research,Braincube","Data Scientist,PhD thesis,Postdoctoral Fellow","Research,Student",PhD
2cc961d259800e45a32b210a81bbc56f,Group Leader at CENTURI  - Turing Centre for Living Systems,France,"CNRS,CENTURI  - Turing Centre for Living Systems,Stanford University,Weizmann Institute of Science,The New School,Princeton University","Student,Group Leader,PHD in Mathematical Biology,Postdoctoral Fellow,Visiting Student Researcher,Visiting Fellow - Center for Data Arts,Postdoctoral fellow","Other,Research,Student","PhD,Master Edu,Master Exp"
2d01f9ccfaa70f0473cb3eb143c78d53,Postdoctoral Researcher at Yale School of Medicine,United States of America,"ESPCI,Yale School of Medicine,University of Amsterdam",Postdoctoral Researcher,Research,PhD
2d65463c429bffab4f98d166411e7a89,Étudiante at École normale supérieure Paris-Saclay,France,"École normale supérieure Paris-Saclay,CRI,Université de Paris","Étudiante,PhD",Student,"Licence Edu,Licence Exp"
2d721af72126bf3c697576e7c554811b,Etudiant en M1 Biologie Santé at Université Evry val d'Essone,France,"Licence Frontières du Vivant,Université Evry val d'Essone","Tuteur d'informatique pour les étudiants de première année de la licence Frontières du Vivant,Etudiant en M1 Biologie Santé",Student,Licence Exp
2e67442ad40aa176d6a6ff74e2c6e5d8,Chargé de développement commercial at AXA Climate,France,"B&L évolution,AXA Climate,Self-employed","Stage,Business Development Manager,Chargé de développement commercial,Master","Entrepreneurship,Other,Student","Licence Edu,Licence Exp"
2f7f5968d1b9c2c1841c2d629df36ac5,Stage en Ingénierie Pédagogique chez Association Coup de Pouce - partenaire de la réussite à l'école, France,"Association Coup de Pouce - partenaire de la réussite à l'école · Internship,Ateliers Amasco -Jouer et apprendre · Internship","Accompagnement des familles,Stage en Ingénierie Pédagogique","Other,Student",Master Exp
2fdbaf585699c8e87ec1a80e751739e9,PhD Student at The Novo Nordisk Foundation Center for Biosustainability,Greater Paris Metropolitan Region,"BluePHA - 蓝晶微生物,The Novo Nordisk Foundation Center for Biosustainability · Full-time","Research Intern,PhD Student",Student,Master Exp
30522eb93ac97db401e20318e69ba076,"Responsable coordination instrument de financement ""challenge"" at ANR (Agence nationale de la recherche)",France,ANR (Agence nationale de la recherche),"Responsable coordination instrument de financement ""challenge""",Student,Master Exp
30746313f3bd53c3f32ac68c02258c90,Research and Development Project Manager at Stem Genomics,France,"Stem Genomics,University College London,Singapore-MIT Alliance for Research & Technology Centre,Université Paris Diderot (Paris 7)","Research Associate | Human Frontier Science Program Fellow,PhD in Biophysics,Research and Development Project Manager,Research Associate","Research,Student",PhD
308a6bcf08530ef76a277df0cd1ca2c1,"PhD degree at CRI - Centre de Recherches Interdisciplinaires,PhD in frontiers of life science","Greater Paris Metropolitan Region,France","CRI - Centre de Recherches Interdisciplinaires,Tokyo University, Engineering Department","Research assistant,PhD degree","Research,Student","PhD,Master Exp"
31a77197416dd01d0012b7d47a2cb0fe,Regional Coordinator at Divine Child Foundation Georgia,France,Université Paris Descartes,Student,Student,Master Edu
31ed6b31e1c4f52c50fb90786771c109,Co-Founder part of the IMB start-up program at IBM,France,"Jiao Tong University International Education Center,IBM,Entrepreneur First,MINES ParisTech - Ecole des mines de Paris,École polytechnique fédérale de Lausanne","Master,Data scientist - Intern,Co-Founder part of the IMB start-up program,Founder In Residence (EF PA 7 ),Material & Modelisation Intern,Solar Panel Research  - Intern","Entrepreneurship,Board,Student","Licence Edu,Licence Exp"
320e555c45db74f1d9bbe268a9efb056,Research Assistant at Humboldt University of Berlin, Germany,"Humboldt University of Berlin,Université Pierre et Marie Curie,Freie Universität Berlin","Research Assistant,Research Intern","Research,Student",Master Exp
322df530b5ce112b493bc69dd9150f3d,Ingénieur de Recherche at CNRS - Centre national de la recherche scientifique,France,"Inserm,ESPCI Paris,CNRS - Centre national de la recherche scientifique,Harvard University","Postdoctoral Scientist,Research Teaching Assistant,Ingénieur de Recherche,PhD Student,Ingénieur de recherche","Research,Student",PhD
32613103707708fd5493279a6ebe5636,Analytics Engineer - Data Analyst at Smartway (Zéro-Gâchis),France,"Qantas,Numberly (1000mercis Group),Smartway (Zéro-Gâchis)","Analytics Engineer - Data Analyst,Campaign Analyst,Data Analyst,BI Developer","Other,Student",PhD
329eb97cbda36e10414053232a113945,Technical Sales Consultant at Miltenyi Biotec,San Francisco Bay Area,"Miltenyi Biotec · Full-time,On Sabbatical,MilliDrop · Full-time,Fluigent","Application Specialist,Technical Sales Consultant,Technical Support and After-Sales Service Manager,Continual Education in Life Science and Biotech Sales","Other,Student",Master Exp
32ab541168fae02c085b0fb510da5f76,"Designer, Scientist, Founder at BIO SENTINELLE", France,"Educapital,LearnSpace","Chief Program Officer,Designer, Scientist, Founder at BIO SENTINELLE,VC Analyst",Other,"Master Edu,Master Exp"
3302e296fb4473d503b30128fb9b7322,Investment manager at Andera Life Sciences venture capital fund., France,"RIKEN,Le Millénaire - Think tank,CEA","Investment manager at Andera Life Sciences venture capital fund.,Research Scientist,Co-founder and Director of studies,Permanent Researcher","Research,Entrepreneur","Master Edu,Master Exp"
33dd6152dd18f8d9234750e4fd1e58cb,Postdoctoral research assistant at University of Reading,United Kingdom,"ISIR,University of Reading · Full-time,University of Nottingham,Laboratoire Evolution Génomes et Spéciation,University of Oxford,Laboratoire d'Enzymologie et de Biochimie Structurales, UPR 3089","Research Fellow,Postdoctoral research assistant at University of Reading,Stagiaire,Postdoctoral Research Assistant","Research,Other","Master Edu,Master Exp"
